,text,date,likes
611,"#конкурс@futuretoday #Авито #FutureToday

Из чего бы состояло объявление о продаже мерча от Авито? Заголовок – «Эко-набор: крафтовый блокнот, бутылка, которая спасет от лишнего пластика, и яркие значки». Цена – креативный ответ про создание названия компании. Местоположение – Москва, метро Белорусская, и Санкт-Петербург, метро Новочеркасская 📍

«Договориться» с продавцом ты мог под нашим постом: https://vk.com/futuretoday?w=wall-22631975_78433. Но покупателей было много, поэтому нам пришлось повысить цену: стоимость включала не только участие, но и правильный или необычный ответ. Пора объявить победителей! 🥁 

Верный ответ предложила [id46372499|Диляра Хакимуллина]: компания получила свое название просто потому, что «Авито» был свободным доменом для покупки. Если ты попался на удочку ответов из Гугла и прочитал, что название произошло от латинского «vita» (жизнь), спешим тебя расстроить — это не так! 👆🏻

А автором самого оригинального ответа стала [id194535420|Оля Егорова]. По ее версии, название Авито произошло от итальянского выражения «avito agg lett», что значит «унаследованный от предков». А ведь действительно, на Авито можно найти много вещей, которым дают вторую жизнь 🌱",1657285202,9
612,"#ивенты@futuretoday #ТехнологииДоверия #FutureToday

Время паковать чемоданы, ведь мы летим в путешествие! 
 
Страна знаний Tax-a-Land, которую создали эксперты налоговой практики компании «Технологии Доверия» (ТеДо), уже ждет своих гостей 🤩 
 
Три раза в неделю с 11 июля по 4 августа с 13.00 до 14.30 (МСК) ты будешь узнавать секреты налогообложения! 
 
Идеальный участник: 
 
— обладает базовыми знаниями в области экономики, финансов и интересуется налогами
— выпускается из университета не позже 2025 года. 
 
Кстати, в это путешествие можно отправиться из любой точки земного шара (благодаря онлайн-формату мероприятия) 🌏 
 
🆘 Занятия начинаются в понедельник, а регистрация заканчивается уже сегодня❗ Успей подать заявку на fut.ru/tax-a-land__ ✌🏻",1657263601,13
613,"#лайфхак@futuretoday #Открытие #FutureToday

Сегодня рассказываем, как не стоит приходить в офис, чтобы избежать косых взглядов и проблем с руководством 👔

Хоть мы и не команда «Снимите это немедленно!», но можем подкинуть тебе несколько фэшн-лайфхаков для офисного стиля. Разбираем анти-луки, которые портят профессиональный имидж, учимся на ошибках, чтобы выглядеть не только стильно и изысканно, но и по-деловому. 

А в чем ты обычно ходишь на работу? Пиши в комментариях 👇",1657206000,10
614,"#ништяки@futuretoday #ПГК #FutureToday

Мечтаешь работать в продажах? А может, уже представляешь себя в кресле генерального директора? Мечтать не вредно! Предлагаем стать на шаг ближе к желаемому – прочитать пару книг про навык коммуникации с клиентами. Он пригодится любому менеджеру ;)

Вместе с директором департамента по работе с клиентами ПГК Ириной Капитановой мы составили список must-read’oв для эффективного делового взаимодействия. Уже четко уверен, что будешь работать в сфере продаж, или только задумываешься, чем заняться, – дай шанс книгам из списка. Честное слово – они worth it! 🤩

В ПГК ты как раз сможешь стажироваться в отделе продаж. Обязательно дождись начала набора: fut.ru/intern_pgk. Лови мечту за хвост! 💫

А мы, кстати, верим, что у тебя все получится!",1657198800,12
615,"#ивенты@futuretoday #ДРТ #FutureToday 
 
Молодой специалист Николай мечтал попасть на работу в Департамент аудиторских услуг ДРТ, но процесс отбора пугал его своей продолжительностью 😬 
 
Как же хорошо, что благодаря Audit One Day Offer можно получить предложение о работе за один день! 🤩 
 
Ты можешь принять участие, если: 
 
— закончил бакалавриат в сфере бухгалтерского учета, финансов, экономики или по технической специальности
— знаешь английский язык на уровне Intermediate
— готов к командировкам
— можешь работать 40 часов в неделю. 
 
Чтобы попасть на мероприятие, тебе нужно: 
 
— подать заявку на fut.ru/one_day_offer__
— решить онлайн-тест по анализу информации
— пройти видеоинтервью. 
 
Если отбор пройдет успешно, ждем тебя 5 августа в Москве или 10 августа в Санкт-Петербурге 😉",1657191600,10
616,"#опрос@futuretoday #билайн #FutureToday

Ну что? Угадал нетипичные места, где ты точно не останешься без связи (https://vk.com/futuretoday?w=wall-22631975_78414)? Скорее чекай свои предположения! Базовые станции билайна отлично играют в прятки, но теперь ты знаешь, где их искать. 

Как насчет отправиться в путешествие и проверить скорость интернета в местах, о которых мы рассказываем?

А пока предлагаем тебе изучить стажировку билайна: fut.ru/beeline-beeginner_. Следи за новостями и жди возобновления набора!🖤💛🖤",1657184400,10
617,"#конкурс@futuretoday #ЮниКредитБанк #FutureToday 

Знание банковских инструментов необходимо не только сотрудникам ЮниКредит Банка, ведь если ты знаешь, как они работают, можно уберечь себя от ненужных рисков в финансовой сфере.

Проверим, справишься ли ты с непростой задачей — догадаться, какой банковский инструмент мы загадали? 😉

🧐 Внимательно читай условие:

Знакомься, это молодая сотрудница банка Катя, и совсем недавно она осуществила маленькую мечту, купив свою первую квартиру. Катя сразу начала заниматься ремонтом и уже нашла идеальный кухонный гарнитур, однако столкнулась с проблемой, которую ей помог решить этот банковский инструмент. 
Она выбрала поставщика, с которым ни она, ни её знакомые раньше не работали и не заказывали товары. Поставщик же, в свою очередь, готов был продать выбранный гарнитур и установить его, но только при условии гарантии полной оплаты. 
Катя решила обезопасить себя и в качестве расчета с поставщиком выбрала банковский инструмент, который позволяет провести сделку с гарантиями осуществления покупки строго по условиям контракта, т.е. покупатель получит товар и услугу по его установке, а продавец денежные средства в установленном порядке.
 
🔥 Всё ещё не догадался, о чём идёт речь? Тогда лови подсказку! Рассказываем, как работает инструмент, который мы загадали: 

1. Катя открывает счет и вносит на него сумму, указанную в договоре, а также комиссию за использование банковского инструмента.
2. Катя подает заявление в Банк и открывает ____ — отдельный от договора документ, где прописываются основные условия сделки и порядок расчета между сторонами.
3. Банк (или Катя) передает _____ продавцу, по которому он получит предоплату и оставшуюся сумму контракта от Банка в установленном в договоре порядке.
4. Поставщик мебели оказывает услугу после получения предоплаты — доставляет и устанавливает кухонный гарнитур. После этого Катя и поставщик мебели фиксируют совершение услуги.
5. Поставщик направляет в Банк подтверждающие документы. Банк со своей стороны проверяет их и переводит оставшуюся сумму поставщику, если всё в порядке.

Пишите в комментариях ваши ответы. Первые три человека, которые укажут правильный ответ, получат мерч Юникумов — powerbank.

 Удачи!",1657177201,13
618,"#PROсвет@futuretoday #НИПИГАЗ #FutureToday 
 
Как отвлечься от бесконечного поедания черешни? 🍒 Мы знаем способ: переключи свое внимание на решение интересной задачки от компании НИПИГАЗ 💥 
 
Устраивайся поудобнее и приступай к чтению условия: 
 
Подрядчик принес на проверку три папки с документами, каждая из которых запечатана. 
 
📕 В одной папке лежат документы для города Свободный, во второй – для Тюмени, а в третьей – и для Свободного, и для Тюмени вместе.
❌ В ходе разговора с подрядчиком, сотрудник понимает, что все папки подписали НЕВЕРНО. 
 
Время разобраться! Чтобы решить проблему, можно: 
 
— вскрыть только одну папку
— вынуть один случайный документ и посмотреть для какого он города
— переклеить подписи на остальных папках. 
 
Как, посмотрев всего в одну папку, понять, где какие документы находятся? 🤯 Ждем верные ответы в комментариях ⬇ 
 
Удалось найти решение? Тогда тебе точно будут рады на стажировке в компании НИПИГАЗ: fut.ru/nipigas_start 😉",1657114200,14
619,"#ивенты@futuretoday #Норникель #FutureToday 
 
Чтобы стать легендарным покорителем севера, необязательно отправляться в гости к полярным медведям — достаточно пройти онлайн-курс от компании «Норникель» 😜 
 
Если ты студент инженерного или бизнес-направления, это отличная возможность познакомиться с высокотехнологичным производством и повысить свою ценность на рынке труда. 
 
На курсе тебя ждет: 
 
🔹 основной модуль, где ты научишься работать с данными, решать бизнес-задачи и создавать крутые презентации. А еще мы покажем крутые лайфхаки в Excel и Powerpoint 😉 
 
🔹 продвинутый модуль, на котором ты познакомишься со спецификой производственных работ, узнаешь про ESG и бережливое производство и станешь востребованным кандидатом. 
 
Вперед к новым знаниям! Подавай заявку до 10 июля и получай бесценный багаж знаний всего за месяц: fut.ru/north_nornikel 🤩",1657107000,13
620,"#tagyourself@futuretoday #QIWI #FutureToday 
 
А знаешь, что QIWI — не только про совершение платежей, а еще про драйв, интересные задачи и классных коллег? 🤩 И ты тоже можешь стать частью этой крутой команды, но для начала стоит выбрать отдел мечты, ну а мы готовы помочь тебе в этом нелегком деле 🤪 
 
Рассказываем по-секрету: у бизнес-направления компании случился мэтч с мультфильмом «Мадагаскар», и каждому отделу соответствует определенный персонаж 🤫 Скорее смотри карточки, чтобы познакомиться с ними поближе! 
 
Улыбаемся, машем и подаём заявку на fut.ru/fresh_qiwi ⚡",1657099800,29
621,"#ништяки@futuretoday #Ростелеком #FutureToday

Если в детстве ты фанател от древнегреческих и древнеримских мифов, потом в университете со скрипом читал «Гнев, богиня, воспой Ахиллеса, Пелеева сына…», да и сам был не прочь стать местным Гераклом, то ты точно знаешь, что мифология — штука сложная, и верить всему, что там написано, нельзя 🤓

Вот и мы с долей скептицизма отнеслись к стереотипам о работе в «Ростелекоме» и решили их развеять. Чтобы ни один Икар (читай «соискатель») не обжег крылья (читай «не повелся на ложь»), когда решил подлететь к Солнцу (читай «решил найти стажировку мечты в Ростелекоме») ☀",1657090801,10
622,"#PROсвет@futuretoday #Б1 #FutureToday

Любые перемены несут в себе новые возможности. И это действительно так, стоит только набраться смелости! 
 
Компания EY, входящая в большую четверку, объявила о ребрендинге: российское подразделение выходит из международной сети и продолжает работу под брендом Б1. Почему компания выбрала именно такое название и логотип — узнаешь из карточек ⬇ 
 
Название меняется, а классные проекты и сплоченная команда остается ☀ Если ты хочешь стать её частью и построить карьеру в аудите, подавай заявку на fut.ru/audit_b1 😉",1657037617,21
623,"#ивенты@futuretoday #ABInBevEfes #Kept #FutureToday
 
🍃 Когда ты слышишь про Microsoft Power BI, в твоей голове возникает головоломка? Пора это исправить 🤓 

Уже 14 июля в 17:00 по московскому времени состоится вебинар, на котором эксперты AB InBev Efes познакомят тебя с этой платформой поближе.
 
За 1,5 часа ты узнаешь:
 
— какие возможности есть у этой платформы и кому она будет полезна 
— как работает Power Query на примере Excel и Power BI 
— как преобразовывать цифры в наглядные отчеты 
— как анализировать полученные данные.

Поспеши зарегистрироваться на мероприятие на fut.ru/vebinar____ ✌🏻
 
🍃 Летом можно покорять не только морские волны, но и вершины аудита 🤩 

На образовательной программе Kept Audit Camp 2022 тебя ждет: 
— интенсив по аудиту 
— карьерная консультация 
— fast-track в аудит 
— тренинги по soft skills и Excel.
 
Ты можешь принять участие, если:
 
— являешься студентом 3-4 курсов бакалавриата и магистратуры или выпускником 2020-2022 гг. 
— ранее не принимал(а) участие в образовательных программах компании.

Получай новые знания в онлайн-формате с 25 июля по 5 августа, в будние дни с 16:00 до 18:00 по Мск 😎 

Читай про этапы отбора и проходи регистрацию на fut.ru/kept_audit_camp 🧚‍♂",1657029602,8
624,"#лайфхак@futuretoday #Unilever #FutureToday 
 
Забавный факт: в конце 13 века словом «hobby» англичане называли маленькую лошадь 🐎 Кто бы мог подумать, что спустя столько времени людям все еще сложно будет жить без хобби, только уже совсем в другом значении 😜 
 
О том, что делает жизнь ярче и интереснее, нам рассказали сотрудницы компании Unilever 🤩 Увлечения не только приносят им незабываемые эмоции, но и помогают в работе.",1657024200,9
625,"#лайфхак@futuretoday #Kept #FutureToday 

Представь, что ты устраиваешься…в Хогвартс. На ту самую вечно пустующую должность преподавателя защиты от темных искусств :) Увы, рекрутера в школе чародейства и волшебства нет, поэтому собеседования проводят будущие коллеги кандидата. У каждого профессора есть свой любимый вопрос (и при ответе магия вряд ли поможет!). Вместе с Kept и героями поттерианы рассказываем, что же все-таки говорить на интервью 🧙🏻‍♀

Но всего понемножку! Скоро тебя ждет продолжение поста. А если ты уже готов окунуться в мир магии, можешь подавать заявку прямо сейчас: fut.ru/kept-audit_ 😎

P. S. Прежде чем начать готовиться к интервью, запомни три универсальных принципа ответа на любой вопрос:
1. Честность 🙌🏻
2. Аргументированность 👆🏻
3. Вежливость 🤝🏻",1657011600,38
626,"#день_глазами@futuretoday #Пятёрочка #FutureToday 

Уверены, выражение «Голос «Пятёрочки» ты прочитаешь в своей голове с ТОЙ САМОЙ интонацией. Голосом этой сети уже никого не удивишь, но вот глазами… Именно взглядом сотрудников мы оценили типичный рабочий день в «Пятёрочке». Гляди в оба!",1656932401,9
627,"#чеклист@futuretoday #ABInBevEfes #FutureToday 

Кто и как управляет цепочками поставок, мы, совместно с AB InBev Efes, уже рассказали в одном из предыдущих постов (https://vk.com/wall-22631975_78409). Пришло время узнать, как налаживать логистические процессы в нестабильные для экономики и бизнеса времена. Рассказываем в карточках!",1656921600,8
628,"#вакансии@futuretoday #ТехнологииДоверия #METRO #FutureToday
 
🔸 Ммм… пахнет перспективностью: компания «Технологии доверия» (ТеДо) набирает стажеров бизнес-аналитиков в команду FACE 😎 

В этой роли ты будешь:
 
— участвовать в проектах в области автоматизации бизнес-процессов крупных компаний 
— анализировать процессы клиентов 
— изучать массивы данных и документов 
— формировать требования к будущим автоматизированным решениям 
— помогать в подготовке технических заданий, проектных решений и рекомендаций по автоматизации.
 
Что умеет идеальный кандидат? 🤔 Чтобы найти ответ на этот вопрос и подать заявку, заходи на fut.ru/face_tedo 🤩 
 
🔸 Не любишь работать с документами и не хочешь развиваться в сфере юриспруденции? Тогда тебе не сюда, ведь METRO в поисках ассистента юридического дивизиона 👋🏻 

У идеального кандидата есть:
 
— высшее профильное образование (студентам старших курсов тоже будут рады 😉) 
— уверенные знания в области законодательства 
— владение английским языком 
— готовность работать полный день.
 
Хочешь узнать, что тебе предстоит? Тогда нажимай на fut.ru/metro_legal 💙",1656693000,11
629,"#термины@futuretoday #СОГАЗ #FutureToday

Мы часто делаем шуточные посты, в которых объясняем значения непонятных профессиональных терминов. Но сегодня решили: «кончились хиханьки да хахоньки» — и подготовили реально непростую подборку слов, которые должны отскакивать от зубов каждого страховщика 🔥

Изучай карточки, переходи на наш сайт и не пропусти открытие приёма заявок на стажировку — fut.ru/programs/sogaz_internship/ — теперь тебе будет немного проще влиться в рабочие процессы 💖",1656687602,14
630,"#ништяки@futuretoday #ИнновационныйМенеджмент #FutureToday 

Перед тобой две таблетки: магистратура или работа? Если ты всегда хотел учиться на экономфаке, не время отказываться от своей мечты! К тому же, учебу на магистерской программе «Инновационный менеджмент» легко совмещать с работой – пары по будним дням проходят после 6 вечера 🤓

Что по программе?
– две специализации: «Менеджмент инноваций: создание новых продуктов и бизнесов» и «Менеджмент биотехнологий» 
– совместные активности с международными и российскими компаниями
– работа с актуальными бизнес-моделями
– современные управленческие подходы к созданию новых продуктов и развитию бизнесов 
– управление инновационным проектом, продуктом или компанией 
– современное техническое оснащение для практики 

А еще ты вместе с командой будешь решать бизнес-задачи от Intel, Сбера, Philips, Ozon, X5 Retail Group, Mars, Renault и других компаний. Внушительный список! 🤩

Сомневаешься в своих силах? Даже если ты закончил бакалавриат по другому профилю, ты можешь подготовиться к вступительным на специальных курсах от факультета. Почему бы не попробовать? Знакомься с подробностями и подавай документы: fut.ru/msu_management 😏",1656673202,17
631,"#просто_о_сложном@futuretoday #Газпромбанк #FutureToday

Представь, что ты стоишь на перепутье. Налево пойдешь – аналитиком станешь. Направо – проджектом. А прямо пойдешь – будешь продакт-менеджером. Мы выбираем прямой путь. Если он кажется тебе страшным и запутанным, то скорее читай карточки. Перестань сомневаться, что по этой дороге стоит пойти😎

Продакт-менеджмент – одно из направлений программы по развитию молодых специалистов GPB.Level Up. На ней ты сможешь раскрыть свой потенциал и стать лидером в Газпромбанке. Жди возобновления набора: fut.ru/gazprombank_career_start 🤩",1656666001,15
632,"#лайфхак@futuretoday #Актион #FutureToday 
 
Не так страшен финансовый анализ, как его видят гуманитарии 😈 С помощью курсов от Актион Студенты эта непонятная сфера станет для тебя не такой пугающей, поэтому скорее заходи на fut.ru/action_finance и приступай к прокачке знаний 😎 
 
По секрету сообщаем, что на этой платформе ты сможешь не только получить важные навыки, но и попасть в Кадровый Резерв крутой компании 🤫 Вперед покорять новые вершины!",1656594000,14
633,"#опрос@futuretoday #билайн #FutureToday

На тебя тоже накатывает паника, если вдруг в углу экрана ты видишь «3G» вместо заветного «LTE»? В будущем это будет случаться с тобой реже и реже – вышки компании билайн есть даже в самых отдаленных уголках планеты, куда невозможно добраться пешком. Например, в Карачаево-Черкесии специалисты используют вездеходы, чтобы проверить базовые станции. А в Мурманской области к вышке на горе Лысая можно попасть только по канатной дороге или снеготраку. 

Зачем же ставить базовые станции в таких отдаленных местах? Цель билайна – обеспечить быстрым интернетом как можно больше людей, в том числе тех, кто работает в необычных условиях. Как думаешь, где располагаются некоторые LTE-вышки? Голосуй в опросе! 💛🖤💛",1656586800,9
634,"#деньглазами@futuretoday #Северсталь #FutureToday

Думаешь, сотрудники «Северстали» проводят весь рабочий день на производстве? На самом деле, работа в металлургии гораздо разнообразнее. Онлайн-оперативки, обходы в цехе, совещания — ежедневные пункты в распорядке дня стажера Артема.

Предлагаем заглянуть в его расписание и узнать, как выглядит типичный день специалиста «Северстали» 😏",1656579603,11
635,"#интервью@futuretoday #НИПИГАЗ #FutureToday

Думаешь, что на серьезном предприятии в нефтегазовой отрасли нет места активностям и спорту? А вот и нет! Мы уже рассказывали, как сотрудники НИПИГАЗа любят баскетбол: https://vk.com/futuretoday?w=wall-22631975_78332%2Fall Пришло время узнать о том, какими еще видами спорта занимаются в компании. 🏓 
 
Кто знает все спортивные секретики НИПИГАЗа? Конечно же, капитаны региональных команд. Все про футбол в г. Свободный нам расскажет Роман Буянов – эксперт отдела охраны окружающей среды. ⚽️ А поближе познакомиться с беговым клубом в г. Тюмени поможет Данис Назмутдинов – начальник комплексного технологического отдела. 🏃‍♂ 
 
 
Уже готов читать статью и заряжаться энергией? Тогда на старт, внимание, марш! 
Ну, а если ты мечтаешь стать частью сплоченной команды и реализовать себя в управлении проектированием, поставками, логистикой или строительством, подавай заявку на fut.ru/nipigas_career ✌🏻",1656516600,5
636,"#вакансии@futuretoday #Ингосстрах #METRO #ABInBevEfes #FutureToday
 
🔹 Скучная работа за компьютером и жесткий график — не про эту вакансию. ❌ «Ингосстрах» в поисках кандидатов на позицию мобильного продавца. 
🧐 Думаешь, что будешь стоять весь день на кассе? А вот и нет! Тебе предстоит: 
— привлекать новых клиентов и формировать клиентский портфель
— презентовать страховые продукты группы «Инго» 
— сопровождать текущих клиентов 
😎 У идеального кандидата есть: 
— среднее специальное или высшее образование 
— возможность работать в Москве, Казани, Нижнем Новгороде, Челябинске, Екатеринбурге, Перми, Пензе, Краснодаре, Ростове-на-Дону или Красноярске. 
Минимальные навыки продаж и наличие опыта в этой сфере будет преимуществом 🤩 
Тык на ссылочку, чтобы отправить заявку: fut.ru/ingos_form 💥 
 
🔹 Как спастись в жару? 🥵 Отличное решение: можно поехать в прохладный офис и оккупировать кондиционер 🤫 Нет офиса и работы? Тогда лови три вакансии от METRO 💙 
💚 Бухгалтерия и финансы — это про тебя? Тогда позиция финансового контролера в Москве должна тебя заинтересовать. Заглядывай на fut.ru/metro_1 и знакомься с вакансией поближе! 
💚 Закупки, отчеты, поставщики — если для тебя это не пустые слова, то тебе в отдел логистики METRO. В городе Ногинск (МО) разыскивается специалист направления закупок 🧐 Заинтересовался? Welcome на fut.ru/metro_2 😉 
 
🔹 Вам случайно специалист по поддержке информационных систем функции продаж не нужен? Тогда мы приедем и заберем 🤪 
Шутки шутками, а вот компании AB InBev Efes такой сотрудник необходим. 
Кроме желания развиваться в классной компании желательно иметь: 
— высшее техническое или экономическое образование 
— опыт в поддержке информационных систем и конечных пользователей от года (стажировка тоже считается 😉) 
— внимательность, аналитические способности, способность работать с большим массивом данных 
— базовые знания SQL 
— навыки владения ПК на экспертном уровне: Excel, Outlook, VBA, опыт работы в системах Sales Works будет преимуществом. 
Чтобы узнать подробности и отправить заявку, тык на fut.ru/vacancy_start ✌🏻",1656510600,6
637,"#конкурс@futuretoday #Авито #FutureToday

На твоем рюкзаке еще осталось место для значков? Самое время его заполнить! Авито разыгрывает классный мерч😎 Задача простая: отгадать, откуда произошло название компании. Но подожди гуглить — в поисковике много фейков. Мы не сомневаемся в твоих способностях самостоятельно предложить правильный вариант. Автора самой близкой к правде или самой смешной версии ждет приз 🎁 

P. S. Попробуй изучить карьерную страничку компании – вдруг именно она вдохновит тебя на креативный ответ: fut.ru/avito.internship 😁",1656507601,14
638,"#tagyourself@futuretoday #Bellerage #FutureToday 
 
Собрался подавать заявку в компанию и запутался в том, какие там есть отделы? 😳 Не беда, с этим не так сложно разобраться с помощью нашей рубрики! 
 
Знакомься, сегодня у нас в гостях все отделы Bellerage 🤩 Объясняем, как все работает, на примере героев любимых фильмов — находи своего кумира и подавай заявку на fut.ru/bellerage_start 😎",1656500400,6
639,"#levelup@futuretoday #GroupeSEB #FutureToday

Из чего сделана стажировка в Groupe SEB?
– Три раза по три буквы: МВМ, API, CRM. Для тех, кто хочет крепко подружиться с компьютером 🖥
– Общение с клиентами. Для экстравертов, которым не нравится предыдущий пункт 🤝🏻
– Презентации. Для тех, в ком уживаются аналитик и дизайнер 🖍
– Документы, документы, документы. Не бросай читать – может, именно ты станешь тем волшебником, у которого каждая бумажка на своем месте 🗃
– Создание рассылок. Эта работа сочетает в себе все то, что ты прочитал выше 💌

Заинтригован? Ниже мы рассказываем, как проходит стажировка в разных отделах Groupe SEB: от сервиса до логистики. В каждом подразделении у тебя будет возможность выполнять ответственные задачи – с их примерами ты уже познакомился 🤓

Выбирай отдел-любимчик, подавай заявку: fut.ru/groupe-seb-be-in-place – и пусть твои понедельники всегда будут на 10/10! 🤩",1656493200,11
640,"#ивенты@futuretoday #Красцветмет #Kept #ТехнологииДоверия #FutureToday 

✌🏻 Na + H2O = искра, буря, безумие 💥 То же самое получится, если соединить студента-химика и этот ивент! Итак, у нас в гостях кейс-чемпионат по химии от научно-технологического центра Красцветмета 🤩 
 
Тебя ждет: 
 
— образовательный этап с карьерными воркшопами и советами от экспертов
— решение кейсов под руководством профессионалов.

Идеальный участник: 
 
— является студентом старших курсов или выпускником 2021/2022 года
— получает образование в сфере общей или неорганической химии
— хочет получить новый опыт и погрузиться в тему химии драгоценных металлов. 
 
Хочешь узнать больше о компании, познакомиться с кейсами и подать заявку? Ждем тебя на fut.ru/case_krastsvetmet 😎 
 
Успей зарегистрироваться до 30 июня 🤩

✌🏻 Лето — время, когда можно классно подкачаться и прокачаться 😎 С первым мы не в силах тебе помочь, а вот обеспечить второе — наше призвание. 
 
Лови марафон IronCandidate: Идеальный кандидат. Pro Level от Kept. На нем ты не научишься бегать на большие расстояния, зато узнаешь, как стать тем самым кандидатом мечты 🤫 
 
Тебя ждут: 
 
— две недели ежедневных материалов и советов по поиску работы и прокачке soft skills
— еще больше интерактива: прямые эфиры и тренинги с экспертами Kept
— постоянная связь с командой и возможность получить ответы на все вопросы
— возможность пройти первый этап отбора в Kept без рисков, ведь неудачная попытка не будет засчитана 😉
— шанс выиграть карьерную консультацию или разбор резюме от экспертов. 
 
Когда: с 18 по 29 июля ⏰
Где: онлайн в закрытом телеграм-канале ✈ 
 
Заходи на fut.ru/kept-marafon и приступай к регистрации 😉

✌🏻Один билет в страну знаний, пожалуйста! Совсем скоро у тебя будет возможность отправиться в Tax-a-Land, где ты сможешь нырнуть в море информации о налогообложении и праве 💦 
 
Эксперты «Технологий Доверия» (ТеДо) подготовили для тебя образовательный интенсив. Три раза в неделю с 11 июля по 4 августа с 13.00 до 14.30 (МСК) ты будешь узнавать новые секреты налогообложения! 
 
Идеальный участник: 
 
— обладает базовыми знаниями в области экономики, финансов и интересуется налогами
— окончил первый курс или выпускается из университета не позже 2024. 
 
Кстати, в это путешествие можно отправиться из любой точки земного шара, благодаря онлайн-формату мероприятия 🚀 
 
Готов к взлету? Тогда регистрируйся по ссылке до 8 июля: fut.ru/taxaland 🤩",1656414002,7
